to,from,weight
15988,25980,2
15988,34234,6
15988,35672,6
15989,12963,8
15989,15988,6
15989,35672,2
15990,10206,2
15990,10427,4
15990,10991,2
15990,11294,2
15990,11318,2
15990,11339,2
15990,11431,8
15990,11440,57
15990,11566,2
15990,12983,4
15990,15877,7
15990,15909,1
15990,15910,2
15990,17392,2
15990,17747,2
15990,23312,3
15991,10427,2
15992,10427,2
15992,16234,3
15993,10236,1
15993,13115,1
15993,17173,2
15996,11440,22
15996,14255,1
15996,37785,3
15997,10130,4
15997,10320,2
15997,10427,7
15997,10517,8
15997,10718,3
15997,11079,3
15997,11418,2
15997,11453,3
15997,11505,2
15997,11515,1
15997,12983,12
15997,13868,4
15997,18103,4
15997,19898,2
15997,20418,2
15998,10500,2
15998,11515,2
15998,15885,2
15999,10130,6
15999,10264,3
15999,10516,4
15999,10606,15
15999,11291,17
15999,11293,12
15999,11412,2
15999,11427,33
15999,11440,39
15999,11453,6
15999,11515,2
15999,11542,1
15999,11627,16
15999,12936,2
15999,12974,3
15999,14270,49
15999,18103,6
15999,23838,3
15999,26193,4
15999,26236,1
15999,40436,2
15999,43316,1
16000,10427,3
16000,10453,6
16000,11421,37
16000,11476,4
16000,12983,6
16000,13544,2
16000,14452,1
16000,14505,1
16000,15784,5
16000,15877,17
16000,16024,1
16000,16150,4
16000,16258,1
16000,19860,10
16000,21751,9
16000,23451,2
16000,23856,1
16000,26032,1
16000,38776,2
16000,38812,1
16001,10427,2
16002,15878,2
16003,11515,2
16004,12983,2
16004,16005,2
16005,11440,3
16006,16005,2
16007,10427,2
16009,15876,2
16010,10427,1
16011,10120,3
16011,10175,9
16011,16010,2
16011,34581,3
16012,10427,2
16012,15889,2
16013,13385,2
16014,10427,3
16014,35417,1
16015,10427,2
16016,10130,22
16016,10427,2
16016,10589,1
16016,10991,1
16016,11267,2
16016,11411,13
16016,11418,5
16016,11427,8
16016,11435,1
16016,11453,10
16016,11487,1
16016,11544,2
16016,11546,6
16016,11567,1
16016,12983,4
16016,13104,4
16016,15961,3
16016,16021,3
16016,16032,1
16016,23033,2
16016,35964,2
16016,43488,2
16017,13385,2
16018,10150,10
16018,10735,2
16018,13354,5
16018,13385,2
16018,17320,5
16019,10120,1
16019,10427,4
16019,16072,1
16019,16210,1
16019,16278,1
16019,29181,2
16020,10427,4
16021,10130,1
16021,10427,2
16021,11411,9
16021,11442,1
16021,11453,10
16021,12983,2
16021,13868,20
16021,14452,1
16021,15877,5
16021,16016,3
16021,16021,4
16021,16046,2
16021,18523,3
16021,26994,3
16021,43270,3
16022,13385,2
16023,10427,2
16024,10427,1
16025,10427,5
16025,13151,4
16025,16038,2
16025,16078,1
16025,16107,1
16026,10427,2
16027,10427,2
16027,10544,5
16027,43208,3
16028,10130,2
16028,10427,2
16028,11411,1
16028,11421,6
16028,11440,4
16028,12790,2
16028,12983,21
16028,13221,2
16028,15877,2
16028,15982,17
16028,15984,1
16028,16516,1
16028,19683,2
16028,23676,1
16028,26032,4
16028,45619,3
16028,45624,1
16029,10427,2
16031,10427,38
16031,11210,1
16031,11667,1
16031,12398,1
16031,12917,2
16031,13009,1
16031,13234,5
16031,13491,4
16031,14334,2
16031,14363,1
16031,14689,2
16031,15878,3
16031,15887,1
16031,16033,4
16031,16040,1
16031,16093,1
16031,16115,2
16031,16118,1
16031,16220,1
16032,10130,3
16032,10278,3
16032,10427,2
16032,11411,13
16032,11423,1
16032,11427,13
16032,11453,30
16032,12983,12
16032,13104,2
16032,14525,4
16032,15887,1
16032,15907,2
16032,15961,2
16032,16016,1
16032,18518,2
16032,23616,2
16032,43309,2
16032,43316,2
16033,10275,1
16033,10427,1
16033,11667,1
16033,16297,2
16035,10427,2
16037,10427,1
16037,16038,3
16037,16203,1
16039,16038,1
16039,16191,1
16040,10427,8
16040,13800,1
16040,15895,2
16040,15984,17
16040,16031,2
16040,16041,2
16041,10427,1
16042,10427,1
16042,16041,3
16042,16155,5
16043,10427,2
16043,11421,2
16043,11427,2
16043,11440,4
16043,11468,3
16043,12983,16
16043,13356,2
16043,13544,1
16043,14348,2
16043,14452,5
16043,15916,2
16043,16000,3
16043,16150,2
16043,16164,3
16043,21751,48
16043,23451,8
16043,23605,2
16043,23614,2
16043,23685,1
16043,34113,2
16043,40217,2
16044,10023,4
16044,10130,74
16044,10187,3
16044,10275,18
16044,10351,1
16044,10480,19
16044,10516,1
16044,10546,1
16044,10593,1
16044,10666,6
16044,10754,2
16044,11079,8
16044,11293,2
16044,11316,2
16044,11411,2
16044,11421,3
16044,11423,2
16044,11426,3
16044,11427,17
16044,11442,2
16044,11453,96
16044,11469,9
16044,11515,1
16044,11544,3
16044,11566,10
16044,11990,2
16044,12779,2
16044,12810,3
16044,12857,10
16044,12983,16
16044,13059,2
16044,13166,1
16044,13286,2
16044,13544,2
16044,14203,1
16044,14609,8
16044,15877,4
16044,15961,3
16044,16021,6
16044,16045,3
16044,16175,4
16044,16249,1
16044,18103,4
16044,19714,3
16044,19841,2
16044,20024,2
16044,20325,2
16044,20418,6
16044,20551,2
16044,23163,8
16044,23642,12
16044,23811,2
16044,24625,1
16044,24672,1
16044,26032,7
16044,26193,5
16044,26246,3
16044,26289,9
16044,26417,2
16044,26732,1
16044,29624,2
16044,40992,3
16044,43186,3
16044,43199,6
16044,43246,6
16044,43264,3
16044,43285,3
16044,43292,9
16044,43385,2
16045,10427,1
16045,11427,5
16045,11429,10
16045,11440,17
16045,11453,2
16045,11566,2
16045,14494,1
16045,14609,2
16045,15877,4
16045,16031,1
16045,18103,16
16045,20051,2
16045,23616,2
16045,23811,3
16046,11453,6
16046,11544,3
16046,15961,4
16046,16032,2
16046,16045,3
16046,18517,2
16046,18518,2
16046,23498,2
16046,40815,1
16048,11449,1
16049,10427,2
16049,11259,1
16049,16060,1
16050,10150,1
16050,10239,4
16050,10248,4
16050,10427,2
16050,10982,2
16050,10983,2
16050,14363,1
16050,14596,1
16050,16051,1
16052,12748,2
16052,16050,1
16052,16051,1
16053,10427,1
16054,10427,2
16054,10475,3
16054,10479,1
16054,13002,1
16054,16031,1
16056,13868,1
16056,14505,1
16056,15984,17
16057,15984,5
16057,15997,2
16057,19898,2
16059,10427,1
16059,11520,2
16059,13868,2
16059,14452,1
16059,15877,12
16059,15931,2
16059,15997,1
16059,16060,1
16059,39088,3
16061,10135,3
16062,10130,58
16062,11427,16
16062,11435,2
16062,11453,6
16062,11473,2
16062,13775,1
16062,15904,8
16062,16061,8
16062,16453,3
16062,30463,3
16062,30496,6
16062,43161,4
16063,15960,1
16064,15887,1
16065,10427,2
16066,10150,3
16066,10475,2
16066,13478,1
16068,10544,8
16068,10721,15
16070,10175,14
16070,10248,8
16070,10275,2
16070,10427,4
16070,13515,6
16070,13653,2
16070,13800,1
16070,14203,1
16070,15895,6
16070,16031,1
16070,16040,1
16070,16069,1
16070,16121,1
16072,10120,5
16072,10381,2
16072,10427,4
16072,13091,1
16072,13151,4
16072,13396,3
16072,13490,1
16072,13557,1
16072,13640,1
16072,13824,4
16072,14082,1
16072,16019,1
16072,16495,1
16072,16599,4
16072,16662,1
16072,25469,1
16072,25490,1
16073,10158,4
16073,10427,1
16073,16031,1
16074,10001,1
16074,10006,1
16074,10050,7
16074,10078,5
16074,10079,1
16074,10150,4
16074,10154,2
16074,10178,2
16074,10187,3
16074,10232,1
16074,10239,1
16074,10248,1
16074,10264,11
16074,10269,1
16074,10275,22
16074,10289,1
16074,10310,9
16074,10311,1
16074,10320,1
16074,10351,4
16074,10379,2
16074,10381,1
16074,10425,2
16074,10427,6
16074,10434,2
16074,10453,7
16074,10480,5
16074,10516,24
16074,10517,1
16074,10606,8
16074,10666,2
16074,10761,4
16074,10877,2
16074,10910,3
16074,10979,4
16074,10982,1
16074,10991,3
16074,11031,3
16074,11051,4
16074,11075,2
16074,11172,2
16074,11247,1
16074,11291,2
16074,11309,5
16074,11318,11
16074,11341,5
16074,11377,1
16074,11388,1
16074,11402,2
16074,11411,6
16074,11412,6
16074,11413,7
16074,11416,1
16074,11418,22
16074,11419,7
16074,11421,7
16074,11424,2
16074,11425,1
16074,11426,5
16074,11427,47
16074,11431,2
16074,11432,2
16074,11435,10
16074,11440,3
16074,11443,8
16074,11444,1
16074,11449,7
16074,11450,5
16074,11453,12
16074,11463,2
16074,11464,3
16074,11468,2
16074,11469,1
16074,11473,3
16074,11476,3
16074,11487,2
16074,11515,15
16074,11536,1
16074,11537,6
16074,11540,11
16074,11542,13
16074,11543,10
16074,11544,26
16074,11566,8
16074,11567,6
16074,11710,2
16074,11873,1
16074,11905,4
16074,11919,1
16074,12361,2
16074,12398,4
16074,12703,2
16074,12738,1
16074,12749,1
16074,12828,1
16074,12860,1
16074,12917,3
16074,13057,1
16074,13114,1
16074,13151,1
16074,13166,1
16074,13193,2
16074,13227,1
16074,13300,1
16074,13303,1
16074,13322,4
16074,13356,1
16074,13513,1
16074,13544,13
16074,13560,8
16074,13662,1
16074,13737,5
16074,14270,5
16074,14314,1
16074,14315,1
16074,14331,1
16074,14341,1
16074,14363,1
16074,14449,2
16074,14452,3
16074,14482,1
16074,14494,3
16074,14499,3
16074,14505,4
16074,14550,3
16074,14558,4
16074,14572,1
16074,14609,8
16074,14642,1
16074,15852,2
16074,15867,2
16074,15999,1
16074,16030,1
16074,16032,1
16074,16044,1
16074,16046,1
16074,16057,2
16074,16077,1
16074,16106,3
16074,16111,1
16074,16134,4
16074,16195,1
16074,16200,1
16074,16330,1
16074,16773,8
16074,16775,5
16074,16823,3
16074,16836,3
16074,16839,3
16074,16850,1
16074,17030,1
16074,17290,7
16074,17351,4
16074,18004,2
16074,18017,1
16074,18669,3
16074,19714,3
16074,19794,1
16074,19882,1
16074,19903,1
16074,20006,1
16074,20225,1
16074,20551,1
16074,21125,4
16074,22329,3
16074,22746,1
16074,22810,1
16074,23163,3
16074,23443,2
16074,23447,5
16074,23454,4
16074,23456,3
16074,23457,1
16074,23464,1
16074,23526,7
16074,23569,2
16074,23684,4
16074,23705,1
16074,23800,1
16074,23824,1
16074,23838,1
16074,23884,1
16074,23887,1
16074,23888,2
16074,24524,1
16074,24616,2
16074,24705,1
16074,24761,1
16074,25255,7
16074,25598,1
16074,25702,1
16074,25797,1
16074,26790,1
16074,26798,18
16074,27489,1
16074,28247,1
16074,28369,1
16074,34269,7
16074,35432,7
16074,36062,1
16074,37157,1
16074,39111,2
16074,39134,1
16074,39327,3
16074,40123,1
16074,40357,1
16074,40810,1
16074,43095,4
16074,43135,2
16074,43185,1
16074,43201,7
16074,43289,1
16074,43369,1
16074,43384,1
16074,43387,1
16074,43418,1
16074,43420,2
16074,43423,1
16074,43466,1
16074,43468,1
16074,43472,1
16074,43474,1
16074,43482,1
16074,43486,2
16074,43487,3
16074,43490,3
16074,43491,10
16074,43492,8
16074,43494,2
16074,43498,1
16074,43499,1
16074,43500,1
16074,43503,3
16074,43505,2
16074,43506,3
16074,43507,1
16074,43512,4
16074,43514,1
16074,43515,1
16074,43516,1
16074,43517,1
16074,43518,1
16074,43520,2
16074,43525,1
16074,43531,4
16074,43534,1
16074,43535,1
16074,43536,1
16074,43541,1
16074,43542,1
16074,43543,1
16074,43545,1
16074,43558,1
16074,43568,2
16074,43575,1
16074,43576,1
16074,43577,1
16074,43579,1
16074,43583,1
16074,43584,1
16074,43588,1
16074,43590,1
16074,43592,1
16074,43603,1
16074,43606,2
16074,43665,14
16074,43667,3
16074,43674,1
16074,43677,3
16074,43685,1
16074,43693,1
16074,43694,1
16074,43695,1
16074,43696,1
16074,43697,6
16074,43698,1
16075,10006,1
16075,10239,1
16075,10248,1
16075,10275,4
16075,10320,1
16075,10381,1
16075,10427,3
16075,10453,5
16075,10991,3
16075,11421,3
16075,11440,3
16075,11468,2
16075,11515,3
16075,11540,1
16075,11567,1
16075,11873,1
16075,12738,1
16075,13114,1
16075,13151,1
16075,13513,1
16075,13544,10
16075,13662,1
16075,14449,2
16075,14452,2
16075,14609,2
16075,16106,2
16075,16200,1
16075,19714,1
16075,19794,1
16075,20006,1
16075,23457,1
16075,23800,1
16075,23824,1
16075,23838,1
16075,23884,1
16075,23887,1
16075,24524,1
16076,10003,3
16076,10381,1
16076,10427,4
16076,13091,2
16076,13151,1
16076,13405,1
16076,16014,2
16076,16033,1
16078,10427,9
16078,13002,1
16078,15887,1
16078,15895,1
16078,16041,1
16078,16110,2
16078,16116,2
16078,16155,5
16079,10427,1
16080,10427,2
16080,10516,1
16080,11416,1
16080,11440,1
16080,11449,1
16080,12927,2
16080,15896,5
16081,10427,1
16082,10427,1
16083,12669,2
16083,14055,3
16083,16084,1
16083,17443,1
16084,10491,3
16084,10764,2
16084,13503,1
16084,16084,4
16085,10427,2
16086,10427,8
16086,10453,1
16086,15877,16
16087,11053,2
16088,11053,1
16088,18209,1
16089,10079,1
16089,10154,2
16089,10178,2
16089,10187,3
16089,10232,1
16089,10264,11
16089,10269,1
16089,10275,18
16089,10289,1
16089,10310,9
16089,10311,1
16089,10351,4
16089,10379,2
16089,10427,3
16089,10434,2
16089,10480,5
16089,10516,24
16089,10517,1
16089,10606,8
16089,10666,2
16089,10761,4
16089,10877,2
16089,10910,3
16089,10979,4
16089,10982,1
16089,11031,3
16089,11051,4
16089,11075,2
16089,11172,2
16089,11247,1
16089,11291,1
16089,11402,2
16089,11411,6
16089,11412,6
16089,11413,7
16089,11416,1
16089,11418,22
16089,11419,7
16089,11421,4
16089,11425,1
16089,11426,5
16089,11427,47
16089,11431,2
16089,11432,2
16089,11435,10
16089,11443,8
16089,11444,1
16089,11449,7
16089,11450,5
16089,11453,11
16089,11463,2
16089,11464,3
16089,11469,1
16089,11473,3
16089,11476,3
16089,11487,2
16089,11515,12
16089,11536,1
16089,11537,6
16089,11540,10
16089,11542,13
16089,11543,10
16089,11544,26
16089,11566,5
16089,11567,3
16089,11710,2
16089,11905,4
16089,11919,1
16089,12398,4
16089,12703,2
16089,12749,1
16089,12828,1
16089,12860,1
16089,12917,3
16089,13057,1
16089,13166,1
16089,13193,2
16089,13227,1
16089,13300,1
16089,13303,1
16089,13322,3
16089,13356,1
16089,13544,2
16089,13560,8
16089,13737,5
16089,14270,5
16089,14314,1
16089,14315,1
16089,14331,1
16089,14341,1
16089,14482,1
16089,14499,3
16089,14505,4
16089,14550,3
16089,14558,4
16089,14572,1
16089,14609,6
16089,15852,2
16089,15867,2
16089,15999,1
16089,16030,1
16089,16032,1
16089,16044,1
16089,16046,1
16089,16057,2
16089,16077,1
16089,16106,1
16089,16111,1
16089,16134,4
16089,16195,1
16089,16330,1
16089,16773,2
16089,16823,3
16089,17030,1
16089,17290,7
16089,18004,2
16089,18017,1
16089,19714,2
16089,19882,1
16089,19903,1
16089,20225,1
16089,20551,1
16089,21125,4
16089,22329,3
16089,22746,1
16089,22810,1
16089,23163,3
16089,23443,2
16089,23447,5
16089,23454,4
16089,23456,3
16089,23464,1
16089,23526,7
16089,23569,2
16089,23684,4
16089,23705,1
16089,23888,2
16089,24616,2
16089,24705,1
16089,24761,1
16089,25255,7
16089,25598,1
16089,25702,1
16089,25797,1
16089,26790,1
16089,26798,18
16089,27489,1
16089,28247,1
16089,28369,1
16089,34269,7
16089,35432,7
16089,36062,1
16089,37157,1
16089,39111,2
16089,39327,3
16089,40123,1
16089,40357,1
16089,40810,1
16089,43095,4
16089,43135,2
16089,43185,1
16089,43201,7
16089,43289,1
16089,43369,1
16089,43384,1
16089,43387,1
16089,43418,1
16089,43420,2
16089,43423,1
16089,43466,1
16089,43468,1
16089,43472,1
16089,43474,1
16089,43482,1
16089,43486,2
16089,43487,3
16089,43490,3
16089,43491,10
16089,43492,8
16089,43494,2
16089,43498,1
16089,43499,1
16089,43500,1
16089,43503,3
16089,43505,2
16089,43506,3
16089,43507,1
16089,43512,4
16089,43514,1
16089,43515,1
16089,43516,1
16089,43517,1
16089,43518,1
16089,43520,2
16089,43525,1
16089,43531,4
16089,43534,1
16089,43535,1
16089,43536,1
16089,43541,1
16089,43542,1
16089,43543,1
16089,43545,1
16089,43558,1
16089,43568,2
16089,43575,1
16089,43576,1
16089,43577,1
16089,43579,1
16089,43583,1
16089,43584,1
16089,43588,1
16089,43590,1
16089,43592,1
16089,43603,1
16089,43606,2
16089,43665,14
16089,43667,3
16089,43674,1
16089,43677,3
16089,43685,1
16089,43693,1
16089,43694,1
16089,43695,1
16089,43696,1
16089,43697,6
16089,43698,1
16090,16091,1
16090,16162,1
16090,16195,1
16090,16227,1
16092,10427,1
16094,10427,2
16095,10427,1
16096,10427,2
16097,10427,1
16098,10427,1
16098,11405,2
16098,11597,40
16098,11647,10
16098,22102,6
16098,22206,12
16098,22704,6
16099,10381,1
16100,15908,1
16101,10248,1
16101,10427,1
16101,12092,3
16101,16070,1
16102,10427,1
16102,13091,1
16102,16070,1
16103,16103,1
16104,10381,1
16104,10391,1
16104,12748,1
16104,16031,1
16104,16041,2
16105,16041,2
16106,10023,2
16106,10269,1
16106,10275,2
16106,10426,1
16106,10427,3
16106,10453,22
16106,10666,2
16106,10982,3
16106,10991,8
16106,11158,1
16106,11427,7
16106,11440,5
16106,11487,1
16106,11542,17
16106,11567,1
16106,12983,12
16106,13063,4
16106,13322,1
16106,13385,2
16106,13533,2
16106,13544,1
16106,13868,16
16106,14452,1
16106,14504,1
16106,14505,1
16106,14558,3
16106,14609,1
16106,14690,2
16106,15877,151
16106,15887,2
16106,15896,2
16106,16028,2
16106,16045,4
16106,16114,13
16106,16154,1
16106,16200,1
16106,16206,1
16106,16702,2
16106,19678,2
16106,19689,1
16106,19860,1
16106,20039,2
16106,21527,2
16106,21556,2
16106,23455,2
16106,23616,34
16106,23811,2
16106,23824,1
16106,23878,4
16106,24685,1
16106,25158,6
16106,26509,8
16106,27820,1
16106,35930,1
16106,38772,8
16106,38796,1
16106,38886,2
16106,39009,16
16106,39142,4
16107,10427,1
16107,16181,1
16108,10427,3
16108,10453,1
16108,11440,8
16108,15910,2
16108,16038,2
16108,16107,2
16108,16203,1
16108,20030,1
16108,23733,2
16110,13090,1
16111,11450,1
16111,11471,1
16111,11476,8
16112,10982,1
16112,11199,1
16112,11213,1
16112,11329,2
16112,11471,1
16112,13541,1
16112,42607,2
16113,11450,3
16113,11476,10
16114,11421,1
16114,11440,3
16114,11450,2
16114,11476,10
16114,12983,2
16114,15877,2
16114,16234,10
16114,17473,8
16114,18178,2
16116,10175,6
16116,10248,2
16116,10427,4
16116,12820,1
16116,15895,1
16116,16031,1
16117,10427,1
16117,16117,2
16119,16118,1
16120,11206,3
16120,12983,2
16120,13385,2
16120,15877,2
16120,18103,2
16121,10120,3
16121,10175,46
16121,10248,13
16121,10278,6
16121,10303,2
16121,10304,1
16121,10427,1
16121,10721,6
16121,10991,4
16121,12718,1
16121,12983,2
16121,13620,6
16121,13653,4
16121,14451,3
16121,14655,5
16121,15877,4
16121,15895,8
16121,16070,2
16121,16146,1
16121,16278,1
16121,17126,5
16121,19929,2
16121,21083,1
16121,22929,6
16121,24469,4
16121,29181,2
16121,30550,3
16122,10427,2
16123,13234,1
16124,11964,2
16125,10427,5
16125,10988,1
16125,11497,2
16125,12910,1
16125,12947,1
16125,12993,20
16125,12994,1
16125,13078,3
16125,13151,88
16125,13356,2
16125,13396,17
16125,13398,4
16125,13812,2
16125,13824,17
16125,13860,5
16125,13861,2
16125,13909,1
16125,14005,6
16125,14030,11
16125,14057,3
16125,14080,1
16125,14081,5
16125,14082,18
16125,14095,4
16125,14099,1
16125,14158,1
16125,14203,14
16125,14428,2
16125,14609,1
16125,16031,1
16125,16125,3
16125,16453,1
16125,16472,1
16125,16515,1
16125,16647,3
16125,16665,5
16125,16761,4
16125,20119,2
16125,20138,2
16125,21403,1
16125,21770,2
16125,24531,2
16126,11427,1
16127,12754,1
16127,16128,1
16127,16130,1
16128,12754,1
16128,16130,1
16129,11597,4
16129,12754,1
16129,16128,1
16130,14254,1
16131,10175,6
16131,14698,1
16131,28943,6
16134,10056,6
16134,10068,2
16134,10107,4
16134,10130,52
16134,10149,2
16134,10275,3
16134,10426,2
16134,10427,5
16134,10480,4
16134,10519,4
16134,10598,5
16134,10605,2
16134,10666,2
16134,10991,5
16134,11002,1
16134,11079,3
16134,11251,4
16134,11291,1
16134,11293,23
16134,11316,8
16134,11384,2
16134,11385,2
16134,11418,5
16134,11425,19
16134,11426,5
16134,11432,1
16134,11435,2
16134,11437,2
16134,11440,2
16134,11453,202
16134,11515,4
16134,11544,2
16134,11566,65
16134,11601,6
16134,11990,1
16134,12361,1
16134,12398,2
16134,12672,1
16134,12860,1
16134,12983,4
16134,13058,10
16134,13470,2
16134,13560,2
16134,14270,4
16134,14494,2
16134,14609,2
16134,14803,2
16134,15950,2
16134,16044,9
16134,16094,1
16134,16134,1
16134,16336,2
16134,17151,4
16134,18103,67
16134,19689,2
16134,20051,4
16134,20259,1
16134,21125,2
16134,23564,4
16134,24631,2
16134,24685,2
16134,26170,2
16134,26268,4
16134,26494,2
16134,26508,2
16134,26595,2
16134,26599,2
16134,26625,2
16134,26639,6
16134,35964,1
16134,43287,2
16136,10427,1
16136,11427,1
16136,11440,1
16136,12961,1
16136,16080,2
16136,30347,1
16136,34588,35
16137,10427,1
16137,13223,1
16138,10544,8
16138,18449,3
16138,26922,2
16139,13619,3
16140,10427,1
16140,16139,1
16142,16143,2
16143,10427,1
16143,13377,1
16143,14254,3
16145,16146,1
16146,10427,1
16146,43887,1
16147,10061,11
16147,12707,12
16148,10320,2
16149,10320,1
16150,10031,7
16150,10078,32
16150,10150,46
16150,10198,3
16150,10215,28
16150,10278,7
16150,10427,1
16150,10453,2
16150,10754,1
16150,11206,1
16150,11554,8
16150,11566,2
16150,12512,8
16150,12669,2
16150,12723,3
16150,12818,4
16150,12873,2
16150,12983,4
16150,13381,22
16150,13385,6
16150,13860,2
16150,14327,2
16150,14452,4
16150,14499,1
16150,15877,64
16150,16000,6
16150,16028,2
16150,16083,2
16150,16150,6
16150,17149,2
16150,17553,2
16150,20030,2
16150,21677,2
16150,23451,2
16150,23605,2
16151,10982,1
16151,13320,1
16151,15956,1
16152,15956,1
16153,15956,1
16155,10427,1
16156,16157,1
16157,16157,1
16158,16159,2
16159,16159,4
16160,16159,2
16163,15908,1
16164,10171,8
16164,10427,1
16164,11440,554
16164,11444,3
16164,11540,1
16164,14221,3
16164,14499,1
16164,19725,3
16164,22299,5
16164,23443,2
16164,23460,3
16164,23683,2
16164,23708,3
16164,25132,3
16164,26542,9
16164,33229,3
16164,33864,12
16164,33865,14
16164,33886,3
16164,33930,3
16164,33935,3
16164,33960,15
16164,34030,6
16164,34093,3
16164,34116,6
16165,10076,1
16166,16159,1
16167,15895,1
16167,15984,32
16167,16078,1
16173,10453,1
16173,11440,32
16173,11461,1
16173,14452,6
16173,15910,2
16173,19787,1
16173,23795,3
16173,25132,1
16173,29604,2
16174,16117,1
16175,10023,1
16175,10130,14
16175,11412,2
